comune,delta_rd_percent,delta_ru_totali,delta_ru_pro_capite
CAMPOROTONDO DI FIASTRONE,79.41,175.17,371.9108280254777
CAMPOROTONDO DI FIASTRONE,0.0,0.0,0.0
CAMPOROTONDO DI FIASTRONE,0.0,0.0,0.0
CAMPOROTONDO DI FIASTRONE,-83.94,-175.411,-342.599609375
CASTELRAIMONDO,0.0,0.0,0.0
CASTELRAIMONDO,0.0,0.0,0.0
CASTELRAIMONDO,75.03,1865.991,426.1226307376113
CASTELRAIMONDO,-77.74,-1860.174,-423.3441055985435
CASTELSANTANGELO SUL NERA,40.77,143.148,647.7285067873303
CASTELSANTANGELO SUL NERA,0.0,0.0,0.0
CASTELSANTANGELO SUL NERA,0.0,0.0,0.0
CASTELSANTANGELO SUL NERA,-44.24,-113.1,-467.35537190082647
CESSAPALOMBO,47.26,131.931,302.5940366972477
CESSAPALOMBO,0.0,0.0,0.0
CESSAPALOMBO,-61.44,-138.986,-315.8772727272727
CINGOLI,73.99,4379.775,457.4177545691906
CINGOLI,0.0,0.0,0.0
CINGOLI,0.0,0.0,0.0
CINGOLI,-76.09,-4359.907,-445.38839513739913
CIVITANOVA MARCHE,0.0,0.0,0.0
CIVITANOVA MARCHE,0.0,0.0,0.0
CIVITANOVA MARCHE,-72.78,-24337.278,-579.6108028293124
CIVITANOVA MARCHE,71.99,25811.832,614.5674285714285
COLMURANO,71.54,515.62,446.81109185441943
COLMURANO,0.0,0.0,0.0
COLMURANO,0.0,0.0,0.0
COLMURANO,-74.94,-476.25,-394.24668874172187
CORRIDONIA,0.0,0.0,0.0
CORRIDONIA,78.71,7820.61,531.9057335237707
CORRIDONIA,0.0,0.0,0.0
CORRIDONIA,-75.64,-7574.79,-504.31358189081226
ESANATOGLIA,78.88,904.194,476.14218009478674
ESANATOGLIA,0.0,0.0,0.0
ESANATOGLIA,-78.33,-991.65,-515.1428571428571
FIASTRA,61.98,466.89,767.9111842105264
FIASTRA,0.0,0.0,0.0
FIASTRA,0.0,0.0,0.0
FIASTRA,-49.85,-436.522,-677.8291925465838
FIUMINATA,72.06,543.441,431.9880763116057
FIUMINATA,0.0,0.0,0.0
FIUMINATA,0.0,0.0,0.0
FIUMINATA,-71.24,-544.056,-424.049883086516
GAGLIOLE,0.0,0.0,0.0
GAGLIOLE,69.6,305.369,589.515444015444
GAGLIOLE,0.0,0.0,0.0
GAGLIOLE,-70.55,-267.425,-505.5293005671077
GUALDO,76.44,312.412,435.11420612813373
GUALDO,-75.58,-322.21,-443.20495185694637
GUALDO,0.0,0.0,0.0
LORO PICENO,0.0,0.0,0.0
LORO PICENO,75.77,990.352,460.84318287575616
LORO PICENO,0.0,0.0,0.0
LORO PICENO,-74.39,-1011.91,-451.7455357142857
MACERATA,0.0,0.0,0.0
MACERATA,75.05,19250.675,474.70409094271696
MACERATA,-75.46,-18428.667,-452.1040920465139
MACERATA,0.0,0.0,0.0
MATELICA,74.64,4805.392,529.2281938325991
MATELICA,0.0,0.0,0.0
MATELICA,0.0,0.0,0.0
MATELICA,-74.87,-4494.088,-478.04361238166155
MOGLIANO,73.74,1764.244,409.6224750406315
MOGLIANO,0.0,0.0,0.0
MOGLIANO,0.0,0.0,0.0
MOGLIANO,-73.62,-1709.159,-384.6857978843124
MONTECASSIANO,79.84,3299.479,485.0748309320788
MONTECASSIANO,0.0,0.0,0.0
MONTECASSIANO,0.0,0.0,0.0
MONTECASSIANO,-81.34,-3389.401,-486.07500358525743
MONTE CAVALLO,62.26,90.755,889.7549019607843
MONTE CAVALLO,-60.17,-62.545,-595.6666666666666
MONTECOSARO,0.0,0.0,0.0
MONTECOSARO,-74.37,-3386.778,-459.78522943252784
MONTECOSARO,0.0,0.0,0.0
MONTECOSARO,75.59,3425.423,462.2079341519363
MONTEFANO,0.0,0.0,0.0
MONTEFANO,76.9,1635.284,496.1419902912621
MONTEFANO,0.0,0.0,0.0
MONTEFANO,-76.76,-1573.057,-468.8694485842027
MONTELUPONE,0.0,0.0,0.0
MONTELUPONE,79.68,1469.405,436.4137214137214
MONTELUPONE,0.0,0.0,0.0
MONTELUPONE,-80.66,-1521.884,-444.86524408067817
MONTE SAN GIUSTO,0.0,0.0,0.0
MONTE SAN GIUSTO,80.52,2858.509,382.81893665461365
MONTE SAN GIUSTO,-79.4,-2838.976,-379.54224598930483
MONTE SAN GIUSTO,0.0,0.0,0.0
MONTE SAN MARTINO,72.44,283.669,411.711175616836
MONTE SAN MARTINO,-75.43,-268.115,-386.3328530259366
MONTE SAN MARTINO,0.0,0.0,0.0
MONTE SAN MARTINO,0.0,0.0,0.0
MORROVALLE,0.0,0.0,0.0
MORROVALLE,74.85,4429.2,450.2592253735895
MORROVALLE,-73.91,-4426.898,-446.39487748310984
MORROVALLE,0.0,0.0,0.0
MUCCIA,67.14,532.448,664.729088639201
MUCCIA,0.0,0.0,0.0
MUCCIA,0.0,0.0,0.0
MUCCIA,-66.09,-399.22,-470.77830188679246
PENNA SAN GIOVANNI,73.77,387.409,417.91693635382956
PENNA SAN GIOVANNI,0.0,0.0,0.0
PENNA SAN GIOVANNI,0.0,0.0,0.0
PENNA SAN GIOVANNI,-74.51,-375.907,-383.1875637104995
PETRIOLO,71.7,556.036,304.34373289545704
PETRIOLO,0.0,0.0,0.0
PETRIOLO,0.0,0.0,0.0
PETRIOLO,-76.57,-677.45,-362.4665596575709
PIEVE TORINA,59.27,682.5,556.6884176182708
PIEVE TORINA,0.0,0.0,0.0
PIEVE TORINA,0.0,0.0,0.0
PIEVE TORINA,-51.82,-562.183,-426.8663629460896
PIORACO,73.77,473.022,494.2758620689655
PIORACO,0.0,0.0,0.0
PIORACO,0.0,0.0,0.0
PIORACO,-72.5,-489.34,-488.8511488511489
POGGIO SAN VICINO,55.13,42.54,193.36363636363637
POGGIO SAN VICINO,0.0,0.0,0.0
POGGIO SAN VICINO,-22.82,-89.785,-397.2787610619469
POGGIO SAN VICINO,0.0,0.0,0.0
POLLENZA,78.21,2679.047,431.82575757575756
POLLENZA,0.0,0.0,0.0
POLLENZA,0.0,0.0,0.0
POLLENZA,-79.7,-2674.832,-415.2820990529421
PORTO RECANATI,-68.78,-7756.821,-670.5992046338722
PORTO RECANATI,0.0,0.0,0.0
PORTO RECANATI,0.0,0.0,0.0
PORTO RECANATI,68.59,8129.073,653.6726439369572
POTENZA PICENA,0.0,0.0,0.0
POTENZA PICENA,73.51,8702.09,561.3165193833452
POTENZA PICENA,0.0,0.0,0.0
POTENZA PICENA,-74.05,-8624.351,-546.9527524099442
RECANATI,0.0,0.0,0.0
RECANATI,76.8,9649.351,466.2423173560108
RECANATI,0.0,0.0,0.0
RECANATI,-78.49,-9354.659,-445.99089392133493
RIPE SAN GINESIO,70.21,315.901,394.87625
RIPE SAN GINESIO,0.0,0.0,0.0
RIPE SAN GINESIO,0.0,0.0,0.0
RIPE SAN GINESIO,-74.3,-291.799,-354.98661800486616
SAN GINESIO,80.47,1448.095,473.23366013071893
SAN GINESIO,0.0,0.0,0.0
SAN GINESIO,0.0,0.0,0.0
SAN GINESIO,-78.59,-1302.454,-407.2714196372733
SAN SEVERINO MARCHE,0.0,0.0,0.0
SAN SEVERINO MARCHE,76.89,5596.13,470.53981333557556
SAN SEVERINO MARCHE,0.0,0.0,0.0
SAN SEVERINO MARCHE,-76.85,-5460.756,-450.5946035151415
SANT'ANGELO IN PONTANO,0.0,0.0,0.0
SANT'ANGELO IN PONTANO,0.0,0.0,0.0
SANT'ANGELO IN PONTANO,67.26,460.439,364.55977830562153
SANT'ANGELO IN PONTANO,-69.29,-539.793,-413.3177641653905
SARNANO,0.0,0.0,0.0
SARNANO,72.45,1293.8,423.64112639161755
SARNANO,0.0,0.0,0.0
SARNANO,-75.51,-1288.15,-417.28215095562035
SEFRO,0.0,0.0,0.0
SEFRO,-66.93,-183.554,-440.17745803357315
SEFRO,0.0,0.0,0.0
SEFRO,58.96,188.415,414.0989010989011
SERRAPETRONA,85.21,268.265,302.10022522522524
SERRAPETRONA,0.0,0.0,0.0
SERRAPETRONA,0.0,0.0,0.0
SERRAPETRONA,-75.41,-435.143,-479.23237885462555
SERRAVALLE DI CHIENTI,0.0,0.0,0.0
SERRAVALLE DI CHIENTI,0.0,0.0,0.0
SERRAVALLE DI CHIENTI,60.57,480.439,460.6318312559923
SERRAVALLE DI CHIENTI,-60.33,-482.641,-459.220742150333
TOLENTINO,74.16,10342.559,582.351295045045
TOLENTINO,0.0,0.0,0.0
TOLENTINO,0.0,0.0,0.0
TOLENTINO,-72.48,-9936.803,-536.0813012516185
TREIA,0.0,0.0,0.0
TREIA,0.0,0.0,0.0
TREIA,75.82,4455.046,489.7807827616535
TREIA,-76.21,-4449.802,-483.7267094249375
URBISAGLIA,80.25,1466.825,612.4530271398747
URBISAGLIA,0.0,0.0,0.0
URBISAGLIA,0.0,0.0,0.0
URBISAGLIA,-80.73,-1316.214,-534.394640682095
USSITA,45.35,311.128,864.2444444444444
USSITA,0.0,0.0,0.0
USSITA,0.0,0.0,0.0
USSITA,-61.84,-347.55,-907.4412532637076
VISSO,54.55,617.8,648.9495798319327
VISSO,0.0,0.0,0.0
VISSO,0.0,0.0,0.0
VISSO,-85.46,-1758.763,-1762.2875751503007
VALFORNACE,68.38,453.23,507.5363941769317
VALFORNACE,-72.34,-407.225,-451.4689578713969
VALFORNACE,0.0,0.0,0.0
VALFORNACE,0.0,0.0,0.0
ACQUASANTA TERME,54.9,1202.087,492.25511875511876
ACQUASANTA TERME,0.0,0.0,0.0
ACQUASANTA TERME,0.0,0.0,0.0
ACQUASANTA TERME,-57.09,-1146.294,-441.90208172706247
ACQUAVIVA PICENA,69.82,1727.406,474.0411635565313
ACQUAVIVA PICENA,0.0,0.0,0.0
ACQUAVIVA PICENA,0.0,0.0,0.0
ACQUAVIVA PICENA,-71.39,-1791.459,-484.8332882273342
APPIGNANO DEL TRONTO,65.26,616.041,377.24494794856093
APPIGNANO DEL TRONTO,0.0,0.0,0.0
APPIGNANO DEL TRONTO,0.0,0.0,0.0
APPIGNANO DEL TRONTO,-66.91,-673.003,-394.0298594847775
ARQUATA DEL TRONTO,52.55,442.52,470.7659574468085
ARQUATA DEL TRONTO,0.0,0.0,0.0
ARQUATA DEL TRONTO,0.0,0.0,0.0
ARQUATA DEL TRONTO,-52.65,-404.309,-383.5948766603416
ASCOLI PICENO,68.75,22974.829,505.1300266033463
ASCOLI PICENO,0.0,0.0,0.0
ASCOLI PICENO,0.0,0.0,0.0
ASCOLI PICENO,-67.49,-22281.929,-476.516873396065
CARASSAI,0.0,0.0,0.0
CARASSAI,60.49,347.865,354.6024464831804
CARASSAI,-62.95,-361.33,-366.83248730964465
CASTEL DI LAMA,0.0,0.0,0.0
CASTEL DI LAMA,0.0,0.0,0.0
CASTEL DI LAMA,71.44,3123.769,370.46596299810244
CASTEL DI LAMA,-73.24,-3273.583,-386.8111780692426
CASTIGNANO,65.23,858.324,337.78984651711926
CASTIGNANO,0.0,0.0,0.0
CASTIGNANO,0.0,0.0,0.0
CASTIGNANO,-67.36,-910.53,-343.3371040723982
CASTORANO,0.0,0.0,0.0
CASTORANO,65.28,803.068,359.7974910394265
CASTORANO,-67.89,-797.576,-352.5977011494253
CASTORANO,0.0,0.0,0.0
COLLI DEL TRONTO,0.0,0.0,0.0
COLLI DEL TRONTO,76.33,1938.992,533.863436123348
COLLI DEL TRONTO,0.0,0.0,0.0
COLLI DEL TRONTO,-79.29,-1998.984,-542.3179598480738
COMUNANZA,60.89,1199.609,413.3731909028256
COMUNANZA,0.0,0.0,0.0
COMUNANZA,0.0,0.0,0.0
COMUNANZA,-69.5,-1612.957,-540.7163928930606
COSSIGNANO,74.05,318.257,372.6662763466042
COSSIGNANO,0.0,0.0,0.0
COSSIGNANO,0.0,0.0,0.0
COSSIGNANO,-74.32,-302.89,-344.9772209567198
CUPRA MARITTIMA,75.52,4970.279,924.1872443287467
CUPRA MARITTIMA,-71.68,-4111.89,-764.2918215613383
CUPRA MARITTIMA,0.0,0.0,0.0
CUPRA MARITTIMA,0.0,0.0,0.0
FOLIGNANO,0.0,0.0,0.0
FOLIGNANO,71.57,2701.742,309.15917152992336
FOLIGNANO,0.0,0.0,0.0
FOLIGNANO,-77.71,-2999.164,-333.0924033762772
FORCE,68.18,385.336,349.036231884058
FORCE,0.0,0.0,0.0
FORCE,0.0,0.0,0.0
FORCE,-67.93,-473.214,-395.6638795986622
GROTTAMMARE,0.0,0.0,0.0
GROTTAMMARE,65.83,10875.061,684.3965387035871
GROTTAMMARE,0.0,0.0,0.0
GROTTAMMARE,-66.52,-9979.535,-624.3452827827828
MALTIGNANO,70.21,953.389,432.76849750340443
MALTIGNANO,0.0,0.0,0.0
MALTIGNANO,0.0,0.0,0.0
MALTIGNANO,-68.77,-927.754,-399.0339784946237
MASSIGNANO,60.74,710.899,445.98431618569634
MASSIGNANO,0.0,0.0,0.0
MASSIGNANO,0.0,0.0,0.0
MASSIGNANO,-59.76,-752.788,-456.23515151515153
MONSAMPOLO DEL TRONTO,0.0,0.0,0.0
MONSAMPOLO DEL TRONTO,0.0,0.0,0.0
MONSAMPOLO DEL TRONTO,69.68,2149.333,483.7571460724736
MONSAMPOLO DEL TRONTO,-71.68,-2209.947,-491.20849077572797
MONTALTO DELLE MARCHE,62.01,721.343,390.1260140616549
MONTALTO DELLE MARCHE,0.0,0.0,0.0
MONTALTO DELLE MARCHE,0.0,0.0,0.0
MONTALTO DELLE MARCHE,-62.74,-627.18,-319.8266190719021
MONTEDINOVE,66.51,162.308,355.93859649122805
MONTEDINOVE,0.0,0.0,0.0
MONTEDINOVE,0.0,0.0,0.0
MONTEDINOVE,-65.87,-175.115,-366.3493723849372
MONTEFIORE DELL'ASO,66.66,636.353,323.8437659033079
MONTEFIORE DELL'ASO,0.0,0.0,0.0
MONTEFIORE DELL'ASO,0.0,0.0,0.0
MONTEFIORE DELL'ASO,-69.94,-660.825,-328.6051715564396
MONTEGALLO,47.82,209.728,514.0392156862745
MONTEGALLO,0.0,0.0,0.0
MONTEGALLO,0.0,0.0,0.0
MONTEGALLO,-31.47,-290.355,-628.474025974026
MONTEMONACO,0.0,0.0,0.0
MONTEMONACO,0.0,0.0,0.0
MONTEMONACO,62.89,341.124,640.0075046904316
MONTEMONACO,-45.67,-267.537,-482.9187725631769
MONTEPRANDONE,-78.19,-7539.774,-588.5390679884474
MONTEPRANDONE,0.0,0.0,0.0
MONTEPRANDONE,0.0,0.0,0.0
MONTEPRANDONE,75.32,7073.131,541.9608459121906
OFFIDA,66.77,2731.217,592.8406772303017
OFFIDA,0.0,0.0,0.0
OFFIDA,0.0,0.0,0.0
OFFIDA,-69.14,-2943.242,-614.5838379619962
PALMIANO,41.98,65.728,416.0
PALMIANO,0.0,0.0,0.0
PALMIANO,0.0,0.0,0.0
PALMIANO,-40.6,-77.682,-473.6707317073171
RIPATRANSONE,0.0,0.0,0.0
RIPATRANSONE,0.0,0.0,0.0
RIPATRANSONE,-67.11,-2000.645,-489.2748838346784
RIPATRANSONE,67.2,2221.236,535.7539797395079
ROCCAFLUVIONE,57.25,667.328,361.6953929539295
ROCCAFLUVIONE,0.0,0.0,0.0
ROCCAFLUVIONE,0.0,0.0,0.0
ROCCAFLUVIONE,-61.69,-785.344,-402.1218637992832
ROTELLA,61.55,288.163,364.3021491782554
ROTELLA,0.0,0.0,0.0
ROTELLA,0.0,0.0,0.0
ROTELLA,-58.56,-282.488,-337.9043062200957
SAN BENEDETTO DEL TRONTO,0.0,0.0,0.0
SAN BENEDETTO DEL TRONTO,67.18,34312.604,729.5276608410936
SAN BENEDETTO DEL TRONTO,0.0,0.0,0.0
SAN BENEDETTO DEL TRONTO,-66.53,-31948.575,-672.814046541013
SPINETOLI,75.24,3695.342,513.7414152648408
SPINETOLI,0.0,0.0,0.0
SPINETOLI,0.0,0.0,0.0
SPINETOLI,-77.09,-3622.158,-497.8227047828477
VENAROTTA,57.23,685.651,363.74058355437666
VENAROTTA,0.0,0.0,0.0
VENAROTTA,0.0,0.0,0.0
VENAROTTA,-61.8,-756.521,-388.3578028747433
ALTIDONA,-73.5,-1861.804,-530.579652322599
ALTIDONA,0.0,0.0,0.0
ALTIDONA,0.0,0.0,0.0
ALTIDONA,73.95,2032.371,570.25
AMANDOLA,71.3,1215.121,377.1325263811297
AMANDOLA,0.0,0.0,0.0
AMANDOLA,0.0,0.0,0.0
AMANDOLA,-73.51,-1652.749,-490.86694386694387
BELMONTE PICENO,76.44,152.041,273.455035971223
BELMONTE PICENO,0.0,0.0,0.0
BELMONTE PICENO,0.0,0.0,0.0
BELMONTE PICENO,-59.69,-153.273,-255.455
CAMPOFILONE,0.0,0.0,0.0
CAMPOFILONE,-69.21,-758.562,-399.66385669125395
CAMPOFILONE,67.25,970.06,508.6837965390666
CAMPOFILONE,0.0,0.0,0.0
FALERONE,0.0,0.0,0.0
FALERONE,0.0,0.0,0.0
FALERONE,77.57,1190.88,378.8991409481387
FALERONE,-67.36,-1205.47,-378.1273525721455
FERMO,0.0,0.0,0.0
FERMO,65.32,19512.527,543.6304293316246
FERMO,0.0,0.0,0.0
FERMO,-64.91,-18968.2,-521.3048974880448
FRANCAVILLA D'ETE,62.67,302.253,334.72093023255815
FRANCAVILLA D'ETE,0.0,0.0,0.0
FRANCAVILLA D'ETE,0.0,0.0,0.0
FRANCAVILLA D'ETE,-71.32,-320.0,-333.3333333333333
GROTTAZZOLINA,0.0,0.0,0.0
GROTTAZZOLINA,80.7,1273.378,399.30322985261836
GROTTAZZOLINA,0.0,0.0,0.0
GROTTAZZOLINA,-75.52,-1236.144,-383.18164910105395
LAPEDONA,79.04,368.903,318.84442523768365
LAPEDONA,0.0,0.0,0.0
LAPEDONA,0.0,0.0,0.0
LAPEDONA,-80.54,-336.244,-288.37392795883363
MAGLIANO DI TENNA,0.0,0.0,0.0
MAGLIANO DI TENNA,79.48,656.446,461.9605911330049
MAGLIANO DI TENNA,-73.09,-704.575,-492.3654786862334
MAGLIANO DI TENNA,0.0,0.0,0.0
MASSA FERMANA,66.24,281.245,323.6421173762946
MASSA FERMANA,0.0,0.0,0.0
MASSA FERMANA,0.0,0.0,0.0
MASSA FERMANA,-71.4,-314.824,-352.5464725643897
MONSAMPIETRO MORICO,70.63,185.342,313.6074450084602
MONSAMPIETRO MORICO,0.0,0.0,0.0
MONSAMPIETRO MORICO,0.0,0.0,0.0
MONSAMPIETRO MORICO,-69.22,-224.753,-357.8869426751592
MONTAPPONE,79.78,590.425,384.14118412491865
MONTAPPONE,0.0,0.0,0.0
MONTAPPONE,0.0,0.0,0.0
MONTAPPONE,-74.92,-649.118,-398.9661954517517
MONTEFALCONE APPENNINO,22.99,204.33,558.2786885245902
MONTEFALCONE APPENNINO,0.0,0.0,0.0
MONTEFALCONE APPENNINO,0.0,0.0,0.0
MONTEFALCONE APPENNINO,-45.57,-211.01,-555.2894736842105
MONTEFORTINO,35.49,381.64,368.023143683703
MONTEFORTINO,0.0,0.0,0.0
MONTEFORTINO,0.0,0.0,0.0
MONTEFORTINO,-53.9,-521.309,-476.516453382084
MONTE GIBERTO,0.0,0.0,0.0
MONTE GIBERTO,69.69,288.184,395.85714285714283
MONTE GIBERTO,0.0,0.0,0.0
MONTE GIBERTO,-71.55,-296.49,-391.664464993395
MONTEGIORGIO,69.49,2624.007,417.10491177873155
MONTEGIORGIO,0.0,0.0,0.0
MONTEGIORGIO,0.0,0.0,0.0
MONTEGIORGIO,-73.31,-2654.692,-406.22677888293805
MONTEGRANARO,76.27,4640.12,371.2096
MONTEGRANARO,0.0,0.0,0.0
MONTEGRANARO,0.0,0.0,0.0
MONTEGRANARO,-75.02,-4624.2,-366.01234763337027
MONTELEONE DI FERMO,0.0,0.0,0.0
MONTELEONE DI FERMO,83.75,95.486,271.26704545454544
MONTELEONE DI FERMO,0.0,0.0,0.0
MONTELEONE DI FERMO,-30.34,-124.979,-342.4082191780822
MONTELPARO,65.43,192.831,275.86695278969955
MONTELPARO,0.0,0.0,0.0
MONTELPARO,0.0,0.0,0.0
MONTELPARO,-60.42,-206.226,-288.02513966480444
MONTE RINALDO,78.34,138.846,442.18471337579615
MONTE RINALDO,0.0,0.0,0.0
MONTE RINALDO,0.0,0.0,0.0
MONTE RINALDO,-62.33,-109.129,-332.7103658536585
MONTERUBBIANO,0.0,0.0,0.0
MONTERUBBIANO,74.64,563.67,280.57242409158783
MONTERUBBIANO,0.0,0.0,0.0
MONTERUBBIANO,-78.06,-627.691,-297.76612903225805
MONTE SAN PIETRANGELI,75.96,811.857,368.0222121486854
MONTE SAN PIETRANGELI,0.0,0.0,0.0
MONTE SAN PIETRANGELI,0.0,0.0,0.0
MONTE SAN PIETRANGELI,-72.93,-836.555,-359.34493127147766
MONTE URANO,0.0,0.0,0.0
MONTE URANO,78.96,2789.756,355.1115071283096
MONTE URANO,0.0,0.0,0.0
MONTE URANO,-76.85,-2866.861,-357.8655598551991
MONTE VIDON COMBATTE,0.0,0.0,0.0
MONTE VIDON COMBATTE,-57.42,-102.43,-258.01007556675063
MONTE VIDON COMBATTE,0.0,0.0,0.0
MONTE VIDON COMBATTE,75.31,148.241,369.6783042394015
MONTE VIDON CORRADO,-74.5,-259.09,-382.13864306784654
MONTE VIDON CORRADO,74.03,280.48,410.6588579795022
MONTOTTONE,0.0,0.0,0.0
MONTOTTONE,71.16,264.441,299.480181200453
MONTOTTONE,0.0,0.0,0.0
MONTOTTONE,-67.27,-292.064,-327.4260089686099
MORESCO,0.0,0.0,0.0
MORESCO,77.18,180.158,345.13026819923374
MORESCO,0.0,0.0,0.0
MORESCO,-81.08,-173.725,-317.5959780621572
ORTEZZANO,-71.41,-280.505,-385.3090659340659
ORTEZZANO,75.4,266.0,359.94587280108254
ORTEZZANO,0.0,0.0,0.0
ORTEZZANO,0.0,0.0,0.0
PEDASO,0.0,0.0,0.0
PEDASO,-77.33,-1463.218,-520.3477951635847
PEDASO,0.0,0.0,0.0
PEDASO,77.16,1652.854,578.1231199720182
PETRITOLI,0.0,0.0,0.0
PETRITOLI,0.0,0.0,0.0
PETRITOLI,76.04,835.147,386.46321147616845
PETRITOLI,-67.77,-834.597,-376.1140153222172
PONZANO DI FERMO,78.78,507.768,311.8968058968059
PONZANO DI FERMO,0.0,0.0,0.0
PONZANO DI FERMO,0.0,0.0,0.0
PONZANO DI FERMO,-80.15,-485.906,-294.1319612590799
PORTO SAN GIORGIO,66.04,8951.146,573.166805404367
PORTO SAN GIORGIO,0.0,0.0,0.0
PORTO SAN GIORGIO,0.0,0.0,0.0
PORTO SAN GIORGIO,-70.44,-9681.834,-607.4685656920567
PORTO SANT'ELPIDIO,0.0,0.0,0.0
PORTO SANT'ELPIDIO,-67.5,-11730.3,-457.32163742690057
PORTO SANT'ELPIDIO,0.0,0.0,0.0
PORTO SANT'ELPIDIO,71.97,12852.012,495.60434983803793
RAPAGNANO,0.0,0.0,0.0
RAPAGNANO,78.2,598.829,311.241683991684
RAPAGNANO,-73.78,-569.137,-293.823954568921
SANTA VITTORIA IN MATENANO,71.87,300.28,262.7121609798775
SANTA VITTORIA IN MATENANO,0.0,0.0,0.0
SANTA VITTORIA IN MATENANO,0.0,0.0,0.0
SANTA VITTORIA IN MATENANO,-68.03,-404.4,-321.97452229299364
SANT'ELPIDIO A MARE,0.0,0.0,0.0
SANT'ELPIDIO A MARE,75.99,5720.502,346.5920630112087
SANT'ELPIDIO A MARE,0.0,0.0,0.0
SANT'ELPIDIO A MARE,-70.74,-5969.819,-353.30644493105285
SERVIGLIANO,0.0,0.0,0.0
SERVIGLIANO,78.1,967.16,444.46691176470586
SERVIGLIANO,0.0,0.0,0.0
SERVIGLIANO,-80.94,-966.719,-431.37840249888444
SMERILLO,-20.270000000000003,-71.96,-217.40181268882174
SMERILLO,0.0,0.0,0.0
SMERILLO,0.0,0.0,0.0
TORRE SAN PATRIZIO,80.41,573.427,316.1119073869901
TORRE SAN PATRIZIO,0.0,0.0,0.0
TORRE SAN PATRIZIO,0.0,0.0,0.0
TORRE SAN PATRIZIO,-81.25,-597.151,-308.12745098039215
ACQUAPENDENTE,0.0,0.0,0.0
ACQUAPENDENTE,78.51,2134.131,402.05934438583273
ACQUAPENDENTE,0.0,0.0,0.0
ACQUAPENDENTE,-72.32,-1949.624,-365.3718140929535
ARLENA DI CASTRO,-49.58,-138.29,-171.363073110285
ARLENA DI CASTRO,74.25,296.114,361.1146341463415
ARLENA DI CASTRO,0.0,0.0,0.0
ARLENA DI CASTRO,0.0,0.0,0.0
BAGNOREGIO,60.87,1675.792,502.3357314148681
BAGNOREGIO,0.0,0.0,0.0
BAGNOREGIO,0.0,0.0,0.0
BAGNOREGIO,-61.82,-1562.06,-448.9968381718885
BARBARANO ROMANO,-45.41,-440.575,-450.9467758444217
BARBARANO ROMANO,0.0,0.0,0.0
BARBARANO ROMANO,63.02,391.231,389.67231075697214
BASSANO ROMANO,-62.84,-1737.08,-385.24728321135507
BASSANO ROMANO,0.0,0.0,0.0
BASSANO ROMANO,0.0,0.0,0.0
BASSANO ROMANO,65.13,1607.283,346.322559793148
BASSANO IN TEVERINA,-70.98,-360.736,-288.12779552715654
BASSANO IN TEVERINA,0.0,0.0,0.0
BASSANO IN TEVERINA,0.0,0.0,0.0
BASSANO IN TEVERINA,66.45,411.736,320.9166017147311
BLERA,78.27,1066.362,367.3310368584223
BLERA,0.0,0.0,0.0
BLERA,0.0,0.0,0.0
BLERA,-67.35,-1076.862,-354.9314436387607
BOLSENA,78.74,2229.861,607.4260419504222
BOLSENA,0.0,0.0,0.0
BOLSENA,0.0,0.0,0.0
BOLSENA,-54.65,-2218.914,-585.1566455696203
BOMARZO,0.0,0.0,0.0
BOMARZO,0.0,0.0,0.0
BOMARZO,-72.43,-517.09,-306.1515689757253
BOMARZO,74.27,523.712,309.705499704317
CALCATA,-68.35,-265.82,-302.0681818181818
CALCATA,0.0,0.0,0.0
CALCATA,0.0,0.0,0.0
CALCATA,64.49,278.881,305.4556407447974
CANEPINA,0.0,0.0,0.0
CANEPINA,0.0,0.0,0.0
CANEPINA,70.93,1042.56,357.041095890411
CANEPINA,-72.87,-1033.75,-349.00405131667793
CANINO,77.46,1945.064,388.62417582417584
CANINO,0.0,0.0,0.0
CANINO,0.0,0.0,0.0
CANINO,-64.31,-1912.61,-371.74149659863946
CAPODIMONTE,-69.34,-1027.401,-624.9397810218978
CAPODIMONTE,0.0,0.0,0.0
CAPODIMONTE,0.0,0.0,0.0
CAPODIMONTE,77.63,803.956,481.12268102932376
CAPRANICA,0.0,0.0,0.0
CAPRANICA,0.0,0.0,0.0
CAPRANICA,77.57,2447.462,383.9758393473486
CAPRANICA,-77.05,-2275.094,-355.20593286494926
CAPRAROLA,53.81,2397.105,465.18629924315934
CAPRAROLA,0.0,0.0,0.0
CAPRAROLA,0.0,0.0,0.0
CAPRAROLA,-59.9,-2375.73,-453.7299465240642
CARBOGNANO,-72.24,-702.144,-364.5607476635514
CARBOGNANO,0.0,0.0,0.0
CARBOGNANO,0.0,0.0,0.0
CARBOGNANO,76.55,608.549,311.11912065439674
CASTEL SANT'ELIA,76.57,882.527,363.3293536434747
CASTEL SANT'ELIA,0.0,0.0,0.0
CASTEL SANT'ELIA,0.0,0.0,0.0
CASTEL SANT'ELIA,-73.96,-790.64,-321.79080179080177
CASTIGLIONE IN TEVERINA,0.0,0.0,0.0
CASTIGLIONE IN TEVERINA,-69.9,-655.1,-287.5768217734855
CASTIGLIONE IN TEVERINA,0.0,0.0,0.0
CASTIGLIONE IN TEVERINA,72.19,721.107,313.52478260869566
CELLENO,-70.8,-448.08,-343.6196319018405
CELLENO,64.71,441.452,337.75975516449887
CELLENO,0.0,0.0,0.0
CELLERE,0.0,0.0,0.0
